project,p_avg_exp_authornum,p_avg_pos_authornum,p_avg_both_authornum,p_avg_exp_issuenum,p_avg_pos_issuenum,p_avg_both_issuenum,p_avg_exp_changecmt,p_avg_pos_changecmt,p_avg_both_changecmt,p_avg_exp_changeloc,p_avg_pos_changeloc,p_avg_both_changeloc,p_avg_exp_bugcmt,p_avg_pos_bugcmt,p_avg_both_bugcmt,p_avg_exp_bugloc,p_avg_pos_bugloc,p_avg_both_bugloc
allura,7.721407624633431,9.258064516129032,10.103703703703705,22.63049853372434,31.276497695852534,37.474074074074075,38.146627565982406,52.894009216589865,64.74074074074075,649.3284457478006,905.4285714285714,1091.5555555555557,33.21700879765396,46.64976958525346,57.4,524.9002932551319,744.6405529953917,909.0148148148148
AlphaPose,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
altair,3.036363636363636,2.933333333333333,4.2,0.34545454545454546,0.4,0.4,18.381818181818183,16.533333333333335,31.8,2264.690909090909,1012.2,1740.0,0.34545454545454546,0.4,0.4,5.509090909090909,2.466666666666667,2.4
androguard,6.079365079365079,6.6,6.85,2.0952380952380953,2.111111111111111,2.725,34.904761904761905,38.48888888888889,42.25,2133.8571428571427,2573.288888888889,2781.05,2.0952380952380953,2.111111111111111,2.725,109.25396825396825,129.22222222222223,151.4
angr,4.563679245283019,4.510548523206751,5.9491525423728815,5.7665094339622645,5.251054852320675,10.214689265536723,17.73820754716981,16.628691983122362,27.740112994350284,486.20283018867923,445.52742616033754,818.6101694915254,5.85377358490566,5.329113924050633,10.378531073446327,191.71226415094338,172.91139240506328,353.5819209039548
anki,3.6824324324324325,4.097345132743363,4.704545454545454,0.7905405405405406,0.8849557522123894,1.0340909090909092,34.5,37.716814159292035,45.26136363636363,628.331081081081,614.6814159292036,721.2727272727273,0.8175675675675675,0.9203539823008849,1.0795454545454546,14.60135135135135,17.504424778761063,21.443181818181817
ansible,8.532556545579164,10.168168168168169,11.458823529411765,13.179575051405072,16.9024024024024,22.094117647058823,18.715558601782043,24.34084084084084,31.923529411764704,574.5051405071968,742.2282282282282,826.5852941176471,13.58601782042495,17.57957957957958,23.03529411764706,463.9376285126799,619.605105105105,670.2058823529412
apex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
apistar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
apprise,1.45,1.4324324324324325,1.411764705882353,11.375,10.77027027027027,10.558823529411764,18.825,17.554054054054053,18.441176470588236,922.3375,922.027027027027,891.6176470588235,11.7625,11.108108108108109,10.941176470588236,709.45,711.8108108108108,658.1470588235294
apscheduler,1.0810810810810811,1.0,1.1818181818181819,0.1891891891891892,0.0,0.18181818181818182,8.91891891891892,3.6666666666666665,14.0,403.3783783783784,213.33333333333334,821.6363636363636,0.1891891891891892,0.0,0.18181818181818182,13.513513513513514,0.0,38.0
ArchiveBox,3.4029850746268657,3.727272727272727,4.36,0.014925373134328358,0.0,0.04,21.940298507462686,30.954545454545453,29.68,360.95522388059703,492.09090909090907,441.84,0.029850746268656716,0.0,0.08,0.11940298507462686,0.0,0.32
asm-dude,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
astroquery,6.162162162162162,7.096153846153846,7.206896551724138,0.5945945945945946,0.9423076923076923,0.6896551724137931,35.27927927927928,53.28846153846154,60.62068965517241,863.8198198198198,1483.2307692307693,1510.8275862068965,0.6666666666666666,1.0384615384615385,0.6896551724137931,24.89189189189189,31.71153846153846,6.482758620689655
asyncpg,5.352941176470588,4.384615384615385,7.4,12.352941176470589,10.5,20.8,30.470588235294116,27.807692307692307,44.2,1079.1764705882354,833.5384615384615,1579.8,13.352941176470589,11.307692307692308,22.4,579.9411764705883,493.8076923076923,1033.6
attrs,8.25925925925926,13.0,12.4,24.85185185185185,45.1,39.3,29.0,47.5,42.5,877.925925925926,1696.2,1490.8,26.25925925925926,47.8,42.4,1018.6666666666666,2073.1,1853.9
dagster,5.944773175542406,6.742056074766355,7.405940594059406,1.9773175542406312,2.525233644859813,2.9735973597359737,20.256410256410255,25.18317757009346,32.26732673267327,525.991124260355,725.4056074766355,940.8976897689769,2.026627218934911,2.5981308411214954,3.042904290429043,56.299802761341226,74.42429906542056,78.56105610561056
DAIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
darkflow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dash,6.120689655172414,6.275,11.272727272727273,3.293103448275862,3.425,6.090909090909091,29.637931034482758,30.1,72.54545454545455,806.3620689655172,956.575,1907.0,3.3275862068965516,3.45,6.090909090909091,139.01724137931035,139.375,257.54545454545456
dask,15.282828282828282,18.304,20.397959183673468,39.303030303030305,50.728,58.857142857142854,52.45454545454545,67.032,78.24489795918367,1583.080808080808,2101.568,2459.612244897959,40.601010101010104,52.472,60.95918367346939,1194.6818181818182,1583.576,1832.4897959183672
datasets,4.271317829457364,4.711864406779661,5.457142857142857,11.891472868217054,16.322033898305083,22.97142857142857,12.325581395348838,16.71186440677966,23.34285714285714,473.82945736434107,644.8135593220339,941.8,11.96124031007752,16.406779661016948,23.228571428571428,474.968992248062,649.5932203389831,954.9428571428572
datasette,2.581818181818182,2.8,3.789473684210526,37.018181818181816,44.36666666666667,65.42105263157895,42.018181818181816,55.96666666666667,81.84210526315789,863.8545454545455,1262.6333333333334,1833.157894736842,45.018181818181816,55.56666666666667,81.05263157894737,931.5454545454545,1259.1333333333334,1931.5263157894738
