project,p_avg_exp_authornum,p_avg_pos_authornum,p_avg_both_authornum,p_avg_exp_issuenum,p_avg_pos_issuenum,p_avg_both_issuenum,p_avg_exp_changecmt,p_avg_pos_changecmt,p_avg_both_changecmt,p_avg_exp_changeloc,p_avg_pos_changeloc,p_avg_both_changeloc,p_avg_exp_bugcmt,p_avg_pos_bugcmt,p_avg_both_bugcmt,p_avg_exp_bugloc,p_avg_pos_bugloc,p_avg_both_bugloc
12306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agriculture_KnowledgeGraph,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
librosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
linkchecker,0.8148148148148148,0.8918918918918919,0.59375,0.018518518518518517,0.02702702702702703,0.0,27.074074074074073,35.189189189189186,30.40625,402.8333333333333,511.5945945945946,472.75,0.018518518518518517,0.02702702702702703,0.0,0.6851851851851852,1.0,0.0
livestreamer,2.21875,2.4347826086956523,2.0,2.125,2.9130434782608696,2.6666666666666665,14.53125,18.391304347826086,19.466666666666665,580.75,657.9565217391304,792.1333333333333,2.125,2.9130434782608696,2.6666666666666665,54.25,73.56521739130434,44.733333333333334
localstack,12.434782608695652,14.375,18.48,37.47826086956522,45.25,58.16,51.73913043478261,64.16666666666667,80.4,1610.9347826086957,2081.0,2520.48,37.5,45.25,58.16,986.2826086956521,1259.0,1562.04
locust,15.25,23.6,23.6,7.375,11.2,11.2,93.375,148.0,148.0,2540.0,4023.8,4023.8,8.375,12.8,12.8,240.5,348.2,348.2
loguru,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
luigi,11.72972972972973,13.08695652173913,18.214285714285715,10.324324324324325,11.130434782608695,15.928571428571429,26.72972972972973,33.17391304347826,50.357142857142854,684.6216216216217,825.7391304347826,1132.0,10.891891891891891,11.73913043478261,16.928571428571427,251.72972972972974,253.65217391304347,339.07142857142856
lutris,6.852941176470588,7.464285714285714,10.235294117647058,9.441176470588236,11.142857142857142,16.294117647058822,82.52941176470588,96.25,142.94117647058823,1332.4705882352941,1569.2857142857142,2318.6470588235293,10.441176470588236,12.357142857142858,18.176470588235293,121.58823529411765,139.82142857142858,191.7058823529412
magenta,5.581818181818182,5.891304347826087,6.310344827586207,10.49090909090909,10.76086956521739,11.655172413793103,17.381818181818183,17.52173913043478,18.20689655172414,590.6,577.304347826087,591.2413793103449,10.89090909090909,11.152173913043478,12.10344827586207,474.76363636363635,482.2608695652174,518.7586206896551
magic-wormhole,3.6,3.6,3.75,1.8,1.8,1.75,22.6,22.6,26.5,1146.8,1146.8,1357.5,2.0,2.0,2.0,187.0,187.0,195.75
mailinabox,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mailpile,4.5,4.592592592592593,5.045454545454546,8.321428571428571,8.5,9.977272727272727,58.767857142857146,60.18518518518518,70.43181818181819,1818.375,1878.2037037037037,2208.8863636363635,10.589285714285714,10.851851851851851,12.772727272727273,298.3392857142857,308.35185185185185,368.4318181818182
maltrail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
manim,3.3488372093023258,3.590909090909091,3.6774193548387095,0.5348837209302325,0.5681818181818182,0.6451612903225806,27.25581395348837,27.09090909090909,34.29032258064516,756.1627906976744,768.8863636363636,994.9354838709677,0.6976744186046512,0.7272727272727273,0.8709677419354839,39.18604651162791,42.31818181818182,53.774193548387096
maskrcnn-benchmark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
material-theme,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
matplotlib,13.25514403292181,13.293617021276596,20.060606060606062,10.127572016460906,10.306382978723404,16.71212121212121,64.04938271604938,64.78297872340426,107.41666666666667,1853.5761316872429,1882.276595744681,3189.098484848485,10.818930041152264,11.008510638297873,17.863636363636363,218.3827160493827,221.96170212765958,363.56060606060606
meshroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metaflow,4.130434782608695,4.190476190476191,4.588235294117647,22.47826086956522,22.571428571428573,22.705882352941178,10.130434782608695,10.380952380952381,10.764705882352942,614.4782608695652,662.7142857142857,719.7058823529412,23.782608695652176,23.904761904761905,24.0,1648.2173913043478,1731.904761904762,1731.235294117647
microk8s,2.4,3.0,3.0,7.6,11.0,11.0,8.6,12.666666666666666,12.666666666666666,329.0,422.6666666666667,422.6666666666667,7.6,11.0,11.0,276.2,334.6666666666667,334.6666666666667
mimesis,5.3,5.3,6.666666666666667,20.1,20.1,17.666666666666668,22.9,22.9,24.0,522.0,522.0,500.3333333333333,21.3,21.3,18.666666666666668,624.0,624.0,462.6666666666667
mindsdb,1.8823529411764706,2.0,1.8823529411764706,1.0,3.2,1.0,16.235294117647058,37.2,16.235294117647058,717.1764705882352,2004.6,717.1764705882352,1.0588235294117647,3.4,1.0588235294117647,19.705882352941178,66.6,19.705882352941178
mininet,8.083333333333334,11.571428571428571,12.833333333333334,8.0,11.428571428571429,12.666666666666666,76.0,119.0,134.0,2236.0833333333335,3710.714285714286,4174.5,8.25,11.857142857142858,13.166666666666666,102.08333333333333,156.85714285714286,179.66666666666666
MITMf,1.5,3.0,1.5,0.16666666666666666,1.0,0.25,9.0,25.0,12.25,146.0,453.0,207.0,0.16666666666666666,1.0,0.25,0.8333333333333334,5.0,1.25
mitmproxy,3.5714285714285716,3.8028169014084505,4.0,2.0,2.408450704225352,2.6,15.285714285714286,18.197183098591548,20.08,256.0,311.11267605633805,343.0,2.010989010989011,2.4225352112676055,2.62,31.21978021978022,37.83098591549296,41.28
mkdocs,10.285714285714286,10.2,10.666666666666666,34.57142857142857,36.6,34.166666666666664,33.0,35.4,32.666666666666664,880.7142857142857,901.2,866.1666666666666,35.857142857142854,37.8,35.666666666666664,1666.0,1654.0,1631.5
ML-From-Scratch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mlflow,7.878787878787879,9.578947368421053,7.708333333333333,24.424242424242426,33.421052631578945,22.625,21.727272727272727,29.157894736842106,20.625,816.2121212121212,1096.0526315789473,862.375,25.03030303030303,34.473684210526315,22.916666666666668,912.8787878787879,1245.421052631579,921.6666666666666
mlxtend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mmdetection,7.264150943396227,7.5227272727272725,8.266666666666667,12.716981132075471,13.727272727272727,14.866666666666667,12.981132075471699,14.045454545454545,15.6,422.62264150943395,458.5681818181818,487.93333333333334,12.754716981132075,13.75,14.866666666666667,485.07547169811323,531.8409090909091,699.6
MMdnn,5.787878787878788,6.096774193548387,6.0,4.242424242424242,4.516129032258065,4.5,18.181818181818183,19.032258064516128,17.142857142857142,1039.7272727272727,1076.225806451613,1205.857142857143,4.545454545454546,4.838709677419355,4.785714285714286,245.6969696969697,261.5483870967742,257.0
mmf,3.341463414634146,3.375,4.291666666666667,11.731707317073171,11.825,15.291666666666666,11.707317073170731,11.8,15.166666666666666,364.9024390243902,370.575,504.0833333333333,11.731707317073171,11.825,15.291666666666666,364.5609756097561,370.225,503.625
Mobile-Security-Framework-MobSF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mongo-python-driver,9.557692307692308,10.0,10.523809523809524,12.26923076923077,13.369565217391305,13.904761904761905,106.01923076923077,115.91304347826087,122.71428571428571,2765.076923076923,3069.6739130434785,3075.5,12.48076923076923,13.608695652173912,14.142857142857142,373.65384615384613,415.4347826086956,418.1666666666667
mongoengine,17.68,17.03846153846154,25.529411764705884,20.48,18.576923076923077,30.529411764705884,63.88,60.46153846153846,91.58823529411765,1582.4,1461.576923076923,2274.4117647058824,22.12,20.03846153846154,32.8235294117647,824.48,686.8846153846154,1224.5294117647059
monkey,2.6707317073170733,4.291666666666667,4.045454545454546,0.25609756097560976,0.5416666666666666,0.5909090909090909,9.451219512195122,19.375,17.40909090909091,151.15853658536585,323.7916666666667,273.77272727272725,0.25609756097560976,0.5416666666666666,0.5909090909090909,0.7682926829268293,1.0833333333333333,1.1363636363636365
mopidy,4.0,4.0,NA,0.5,0.5,NA,14.0,14.0,NA,420.0,420.0,NA,0.5,0.5,NA,4.5,4.5,NA
moto,12.042056074766355,20.615384615384617,21.786666666666665,14.714953271028037,25.846153846153847,28.653333333333332,28.289719626168225,51.125,55.17333333333333,1320.5794392523364,2467.596153846154,2277.8533333333335,15.294392523364486,26.923076923076923,29.786666666666665,654.373831775701,1177.5384615384614,1259.3066666666666
moviepy,9.555555555555555,9.5,10.444444444444445,23.666666666666668,23.2,26.88888888888889,31.11111111111111,30.6,36.5,891.1388888888889,928.6,1189.6666666666667,32.583333333333336,31.8,38.666666666666664,906.2777777777778,910.0,1138.2777777777778
mps-youtube,4.5,NA,8.0,0.75,NA,2.0,14.0,NA,28.0,380.5,NA,887.0,0.75,NA,2.0,6.75,NA,20.0
multi-v2ray,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mvt,2.0,1.9,1.6551724137931034,0.3548387096774194,0.3333333333333333,0.2413793103448276,6.741935483870968,6.5,5.827586206896552,123.41935483870968,111.96666666666667,102.58620689655173,0.3548387096774194,0.3333333333333333,0.2413793103448276,2.5806451612903225,2.466666666666667,2.103448275862069
mwlib,4.846153846153846,5.181818181818182,5.083333333333333,0.6923076923076923,0.8181818181818182,0.75,46.38461538461539,53.90909090909091,49.833333333333336,1238.3846153846155,1442.090909090909,1335.1666666666667,0.6923076923076923,0.8181818181818182,0.75,11.384615384615385,13.454545454545455,12.333333333333334
mycli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mycroft-core,7.52,5.333333333333333,8.0,5.2,3.4444444444444446,5.571428571428571,28.16,25.88888888888889,39.42857142857143,675.2,665.2222222222222,922.7142857142857,5.52,3.4444444444444446,5.571428571428571,120.92,89.11111111111111,118.71428571428571
mypaint,7.7727272727272725,8.119047619047619,8.05,6.545454545454546,6.880952380952381,7.125,73.86363636363636,77.69047619047619,79.5,2270.090909090909,2383.904761904762,2452.0,7.318181818181818,7.690476190476191,7.975,246.6590909090909,256.95238095238096,271.1
mypy,18.3,26.35483870967742,21.95,103.5,154.58064516129033,125.725,105.46,159.19354838709677,128.875,2676.88,4145.612903225807,3313.075,113.08,168.74193548387098,137.4,3210.24,4958.806451612903,3974.475
nameko,5.357142857142857,5.782608695652174,6.882352941176471,2.0,2.217391304347826,3.0588235294117645,60.17857142857143,64.69565217391305,79.3529411764706,1335.75,1403.5217391304348,1772.5882352941176,2.2857142857142856,2.4782608695652173,3.5294117647058822,65.57142857142857,66.17391304347827,85.76470588235294
nanodet,2.076923076923077,2.142857142857143,2.5,0.46153846153846156,0.8571428571428571,1.0,8.461538461538462,9.714285714285714,12.25,382.0769230769231,587.4285714285714,839.0,0.46153846153846156,0.8571428571428571,1.0,2.769230769230769,5.142857142857143,7.0
neon,6.754901960784314,6.880434782608695,7.986111111111111,5.696078431372549,5.804347826086956,6.833333333333333,16.264705882352942,17.130434782608695,20.38888888888889,886.7647058823529,991.4021739130435,1145.0,5.7745098039215685,5.891304347826087,6.944444444444445,1106.2156862745098,1193.945652173913,1500.7083333333333
netbox,3.9878048780487805,4.116666666666666,4.848484848484849,18.01219512195122,20.2,25.181818181818183,50.51219512195122,56.0,69.3030303030303,1402.3658536585365,1697.4333333333334,1795.2727272727273,20.304878048780488,22.416666666666668,28.12121212121212,356.0975609756098,411.1,500.06060606060606
networkx,9.514285714285714,8.882352941176471,10.461538461538462,19.742857142857144,16.705882352941178,30.846153846153847,36.57142857142857,31.58823529411765,51.07692307692308,1750.5714285714287,1461.8235294117646,2793.153846153846,21.857142857142858,18.38235294117647,34.23076923076923,1244.057142857143,973.2647058823529,2067.6153846153848
newspaper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nginx-proxy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nlp-recipes,3.142857142857143,3.0,4.125,0.21428571428571427,0.375,0.375,17.571428571428573,21.75,26.625,673.7142857142857,865.125,1011.125,0.21428571428571427,0.375,0.375,33.92857142857143,59.375,59.375
nltk,9.522388059701493,10.282608695652174,10.065217391304348,1.2388059701492538,1.5217391304347827,1.2173913043478262,45.149253731343286,52.95652173913044,50.19565217391305,2042.7611940298507,2313.1521739130435,2091.282608695652,1.373134328358209,1.673913043478261,1.4130434782608696,25.80597014925373,35.34782608695652,24.76086956521739
nni,2.0679611650485437,2.2388059701492535,2.2549019607843137,5.504854368932039,6.417910447761194,6.313725490196078,5.504854368932039,6.417910447761194,6.313725490196078,256.43689320388347,313.3134328358209,337.94117647058823,5.728155339805825,6.6716417910447765,6.686274509803922,268.2135922330097,330.07462686567163,359.0980392156863
node-gyp,12.333333333333334,12.5,NA,4.0,4.0,NA,20.333333333333332,20.5,NA,4297.666666666667,5657.5,NA,4.0,4.0,NA,51.0,47.5,NA
nose,5.923076923076923,6.363636363636363,7.166666666666667,1.5384615384615385,1.6363636363636365,1.0,20.615384615384617,22.545454545454547,30.166666666666668,739.2307692307693,836.0,1263.5,1.5384615384615385,1.6363636363636365,1.0,20.0,22.545454545454547,8.0
nova,20.580357142857142,23.767790262172284,32.26060606060606,12.94047619047619,15.734082397003744,23.606060606060606,58.9375,70.42696629213484,104.46666666666667,1605.8988095238096,1958.9513108614233,2953.89696969697,14.883928571428571,18.123595505617978,27.206060606060607,335.2113095238095,412.98501872659176,632.5757575757576
ntfy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
numba,5.151898734177215,5.5144927536231885,6.0,2.8797468354430378,3.1159420289855073,3.6265060240963853,33.27215189873418,36.39855072463768,43.0,750.0253164556962,830.0869565217391,959.3734939759037,3.1012658227848102,3.3333333333333335,3.9036144578313254,88.18354430379746,91.52898550724638,104.02409638554217
numpy,24.46153846153846,24.46153846153846,34.0,18.307692307692307,18.307692307692307,30.90909090909091,83.65384615384616,83.65384615384616,121.36363636363636,3175.1153846153848,3175.1153846153848,4340.181818181818,19.153846153846153,19.153846153846153,32.72727272727273,453.34615384615387,453.34615384615387,811.9090909090909
numpy-ml,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
objection,7.75,3.75,5.5,12.75,5.75,8.833333333333334,26.25,13.25,18.0,668.75,338.5,480.5,13.25,5.75,9.166666666666666,279.75,44.75,187.5
OCRmyPDF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OctoPrint,8.763157894736842,8.605263157894736,9.382352941176471,17.42105263157895,17.342105263157894,19.147058823529413,101.94736842105263,99.39473684210526,110.73529411764706,4359.815789473684,4231.368421052632,4766.882352941177,19.763157894736842,19.68421052631579,21.647058823529413,433.89473684210526,429.6578947368421,477.11764705882354
ODM,2.7857142857142856,4.75,2.7857142857142856,1.6428571428571428,4.25,1.6428571428571428,33.357142857142854,53.75,33.357142857142854,546.2857142857143,1007.0,546.2857142857143,1.6428571428571428,4.25,1.6428571428571428,10.785714285714286,29.5,10.785714285714286
offlineimap,15.428571428571429,17.454545454545453,21.5,4.0,4.909090909090909,6.0,70.28571428571429,82.9090909090909,99.125,1179.142857142857,1425.5454545454545,1697.75,4.928571428571429,6.090909090909091,7.375,77.35714285714286,97.9090909090909,125.25
OneForAll,1.3220338983050848,1.21875,1.3,0.11864406779661017,0.09375,0.05,7.745762711864407,7.796875,8.95,55.45762711864407,50.828125,95.05,0.13559322033898305,0.109375,0.05,1.1355932203389831,1.0,0.15
onionshare,3.5,3.5,3.6666666666666665,0.1,0.1,0.1111111111111111,12.5,12.5,13.333333333333334,294.6,294.6,325.6666666666667,0.1,0.1,0.1111111111111111,0.6,0.6,0.6666666666666666
openage,2.130434782608696,2.189655172413793,1.9454545454545455,0.17391304347826086,0.1896551724137931,0.07272727272727272,6.579710144927536,7.344827586206897,5.963636363636364,290.8840579710145,334.2931034482759,299.5272727272727,0.21739130434782608,0.2413793103448276,0.07272727272727272,9.594202898550725,11.120689655172415,4.527272727272727
OpenNMT-py,8.222222222222221,8.588235294117647,9.5,14.555555555555555,15.764705882352942,21.125,23.77777777777778,25.176470588235293,34.0,777.7222222222222,852.6470588235294,1362.75,15.055555555555555,16.294117647058822,22.0,629.3333333333334,712.2941176470588,1159.5
oppia,17.023529411764706,20.975609756097562,25.263157894736842,58.305882352941175,72.53658536585365,90.86842105263158,62.84705882352941,82.48780487804878,101.5,2149.164705882353,3100.0243902439024,3799.9473684210525,67.92941176470588,85.02439024390245,106.13157894736842,2650.6,3820.317073170732,4657.026315789473
optuna,10.333333333333334,11.384615384615385,12.65,0.45454545454545453,0.5384615384615384,0.4,46.03030303030303,54.61538461538461,64.45,1005.1515151515151,1232.423076923077,1338.1,0.45454545454545453,0.5384615384615384,0.4,4.515151515151516,4.038461538461538,2.25
osmnx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P4wnP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
package_control,1.2758620689655173,1.3125,1.25,0.1724137931034483,0.25,0.1875,10.379310344827585,10.5625,8.4375,1188.7586206896551,1608.4375,1550.5625,0.1724137931034483,0.25,0.1875,0.5862068965517241,0.875,0.8125
Paddle,10.318840579710145,12.05921052631579,11.8359375,23.115942028985508,27.88157894736842,27.1484375,27.584541062801932,33.598684210526315,34.3515625,1294.4685990338164,1607.3092105263158,1582.421875,23.468599033816425,28.29605263157895,27.5859375,1547.8357487922706,1955.3092105263158,1379.90625
PaddleDetection,5.75,6.294117647058823,5.428571428571429,15.0,16.941176470588236,19.857142857142858,13.9,15.647058823529411,17.142857142857142,714.95,822.1176470588235,623.7142857142857,15.0,16.941176470588236,19.857142857142858,1249.75,1451.2941176470588,2132.8571428571427
PaddleHub,1.4195121951219511,2.246153846153846,1.9,1.0829268292682928,1.476923076923077,2.3,2.653658536585366,5.123076923076923,11.1,282.30243902439025,385.03076923076924,535.5,1.0829268292682928,1.476923076923077,2.3,68.29756097560976,119.2,72.4
PaddleOCR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pandas,21.44954128440367,21.966666666666665,32.27272727272727,62.518348623853214,64.36190476190477,96.19090909090909,67.22477064220183,69.24285714285715,111.22727272727273,2641.798165137615,2732.1238095238095,4084.518181818182,69.0137614678899,71.1,106.60909090909091,2974.435779816514,3076.9142857142856,4442.909090909091
paperless,8.0,8.0,5.0,1.3333333333333333,1.3333333333333333,0.0,22.333333333333332,22.333333333333332,12.0,800.3333333333334,800.3333333333334,212.0,1.6666666666666667,1.6666666666666667,0.0,16.666666666666668,16.666666666666668,0.0
paramiko,14.952380952380953,18.133333333333333,16.941176470588236,4.809523809523809,6.266666666666667,5.764705882352941,78.57142857142857,97.4,89.29411764705883,2008.6190476190477,2517.8,2275.470588235294,6.095238095238095,8.066666666666666,7.352941176470588,94.47619047619048,119.46666666666667,114.11764705882354
ParlAI,5.617647058823529,6.919354838709677,6.402597402597403,20.95098039215686,28.741935483870968,25.25974025974026,25.362745098039216,34.79032258064516,31.09090909090909,949.8039215686274,1327.9516129032259,1161.3766233766235,21.07843137254902,28.951612903225808,25.4025974025974,951.2941176470588,1335.5483870967741,1149.7142857142858
PathPicker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pdfminer,4.454545454545454,4.428571428571429,4.666666666666667,0.6363636363636364,0.7142857142857143,0.7777777777777778,45.27272727272727,46.857142857142854,39.888888888888886,1819.909090909091,1876.0,1537.0,0.6363636363636364,0.7142857142857143,0.7777777777777778,2.3636363636363638,2.4285714285714284,2.888888888888889
peewee,3.04,4.565217391304348,3.159090909090909,12.24,22.695652173913043,13.568181818181818,57.82,109.91304347826087,64.31818181818181,1792.52,3393.608695652174,1944.2727272727273,12.86,23.91304347826087,14.204545454545455,194.18,361.2608695652174,215.25
pendulum,3.0833333333333335,2.5625,3.8333333333333335,4.333333333333333,3.375,5.666666666666667,19.333333333333332,15.25,29.0,931.1666666666666,739.875,1301.6666666666667,4.416666666666667,3.4375,5.666666666666667,66.5,50.375,97.33333333333333
persepolis,6.428571428571429,6.428571428571429,9.666666666666666,6.071428571428571,6.071428571428571,12.333333333333334,42.142857142857146,42.142857142857146,94.66666666666667,1404.7142857142858,1404.7142857142858,4519.0,6.142857142857143,6.142857142857143,12.333333333333334,152.0,152.0,302.0
pgcli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
picard,9.91304347826087,10.045454545454545,13.0,5.086956521739131,5.2727272727272725,7.666666666666667,112.3913043478261,115.54545454545455,162.66666666666666,1734.8695652173913,1784.6363636363637,2504.8,5.173913043478261,5.363636363636363,7.8,63.69565217391305,66.45454545454545,97.33333333333333
Pillow,7.866666666666666,7.517241379310345,7.85,0.8333333333333334,0.7931034482758621,0.8166666666666667,35.86666666666667,40.724137931034484,35.6,637.55,615.4827586206897,631.5833333333334,0.9666666666666667,0.7931034482758621,0.95,30.8,27.517241379310345,30.083333333333332
pip,0.8181818181818182,1.0714285714285714,1.25,0.0,0.0,0.0,1.0454545454545454,1.4285714285714286,1.625,22.09090909090909,31.857142857142858,34.75,0.0,0.0,0.0,0.0,0.0,0.0
pip-tools,19.166666666666668,12.666666666666666,19.166666666666668,15.833333333333334,9.166666666666666,16.666666666666668,58.666666666666664,38.166666666666664,59.666666666666664,1035.6666666666667,726.1666666666666,1074.5,16.0,9.166666666666666,16.833333333333332,241.5,159.0,272.0
pipenv,2.0,2.3559322033898304,3.5806451612903225,1.7088607594936709,2.016949152542373,4.354838709677419,9.265822784810126,11.542372881355933,20.774193548387096,822.7721518987341,1007.8983050847457,1573.8709677419354,1.8734177215189873,2.23728813559322,4.774193548387097,62.70886075949367,58.91525423728814,159.80645161290323
pipx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pitivi,10.340909090909092,10.133333333333333,10.675,5.613636363636363,5.488888888888889,6.075,96.8409090909091,94.71111111111111,103.05,2687.6363636363635,2628.266666666667,2881.775,5.681818181818182,5.555555555555555,6.15,105.04545454545455,102.71111111111111,115.075
pitivi-pitivi,10.128205128205128,9.9,10.485714285714286,5.461538461538462,5.325,5.9714285714285715,96.6923076923077,94.3,103.77142857142857,2732.7179487179487,2664.8,2959.7428571428572,5.538461538461538,5.4,6.057142857142857,103.0,100.425,114.22857142857143
plasma,1.8235294117647058,1.9333333333333333,2.0,1.0,1.0,1.0,10.647058823529411,11.933333333333334,12.5,457.52941176470586,514.4,544.7857142857143,1.0588235294117647,1.0666666666666667,1.0714285714285714,75.94117647058823,81.93333333333334,86.78571428571429
platformio-core,1.2682926829268293,1.1923076923076923,1.0909090909090908,3.5365853658536586,3.0384615384615383,2.6363636363636362,14.658536585365853,13.884615384615385,11.590909090909092,314.8536585365854,351.38461538461536,333.22727272727275,3.7804878048780486,3.1923076923076925,2.772727272727273,71.6829268292683,82.8076923076923,73.54545454545455
playwright-python,3.2142857142857144,3.5,3.7142857142857144,18.142857142857142,23.125,25.285714285714285,18.071428571428573,23.0,25.142857142857142,3323.6428571428573,5680.0,6481.857142857143,18.285714285714285,23.375,25.571428571428573,3327.0714285714284,5686.0,6488.714285714285
poetry,6.117647058823529,7.260869565217392,7.7727272727272725,15.117647058823529,19.0,21.272727272727273,24.735294117647058,33.08695652173913,34.45454545454545,679.5882352941177,948.4782608695652,993.0,17.147058823529413,21.73913043478261,24.40909090909091,302.5882352941176,404.69565217391306,433.1363636363636
PokemonGo-Bot,15.266666666666667,18.304347826086957,18.5,205.5,208.17391304347825,217.63636363636363,43.4,52.47826086956522,53.77272727272727,1156.0333333333333,1430.1304347826087,1454.909090909091,298.2,317.9130434782609,328.0,29790.7,35547.13043478261,37557.90909090909
poky,9.707317073170731,9.695652173913043,10.202898550724637,8.597560975609756,8.44927536231884,8.91304347826087,48.31707317073171,50.507246376811594,52.21739130434783,1123.121951219512,1189.927536231884,1245.8840579710145,9.804878048780488,9.608695652173912,10.159420289855072,234.97560975609755,213.8985507246377,254.57971014492753
posthog,4.853658536585366,5.175824175824176,5.7368421052631575,23.878048780487806,25.725274725274726,30.912280701754387,21.203252032520325,22.802197802197803,27.49122807017544,560.569105691057,653.8901098901099,824.578947368421,28.40650406504065,30.813186813186814,37.01754385964912,873.479674796748,1027.098901098901,1239.7894736842106
powerline,1.8,1.7,2.0,4.0,4.7,5.875,17.133333333333333,20.9,24.625,606.4666666666667,815.2,684.125,4.266666666666667,5.1,6.375,180.66666666666666,260.5,215.0
powerline-shell,2.888888888888889,2.8,3.0,0.5555555555555556,1.0,1.0,7.111111111111111,8.8,11.0,138.55555555555554,178.8,215.66666666666666,0.5555555555555556,1.0,1.0,1.7777777777777777,3.2,3.3333333333333335
prefect,6.322222222222222,7.980392156862745,7.3,3.566666666666667,4.862745098039215,3.95,50.36666666666667,72.27450980392157,66.5,1132.8333333333333,1680.921568627451,1465.4166666666667,3.6,4.901960784313726,4.0,637.4111111111112,984.2156862745098,693.75
pritunl,1.3333333333333333,1.2,2.0,0.16666666666666666,0.0,0.0,60.083333333333336,78.0,336.0,573.25,1138.0,5073.0,0.16666666666666666,0.0,0.0,0.4166666666666667,0.0,0.0
prophet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
proselint,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psutil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ptf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pwndbg,5.285714285714286,6.416666666666667,7.0,107.61904761904762,138.58333333333334,134.5,26.047619047619047,32.25,35.875,398.85714285714283,552.6666666666666,628.125,125.85714285714286,161.75,157.875,7403.285714285715,9864.666666666666,12012.875
pwntools,11.470588235294118,13.153846153846153,12.5,26.88235294117647,32.61538461538461,31.357142857142858,85.6470588235294,102.53846153846153,98.42857142857143,2172.5882352941176,2639.3076923076924,2559.4285714285716,28.647058823529413,34.92307692307692,33.5,730.5294117647059,912.9230769230769,875.7142857142857
py12306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pyalgotrade,1.2580645161290323,1.3157894736842106,1.5,0.0,0.0,0.0,20.129032258064516,19.473684210526315,29.25,689.9354838709677,504.89473684210526,982.625,0.0,0.0,0.0,0.0,0.0,0.0
pyAudioAnalysis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PyBoy,3.0,5.0,NA,2.3333333333333335,3.0,NA,3.6666666666666665,6.0,NA,59.166666666666664,76.0,NA,2.3333333333333335,3.0,NA,41.0,38.0,NA
